Neighborhood,Status,Summary,Address,Created at Local,Acknowledged at Local,Closed at Local,Time
V,Archived,ADS: Recycling Missed Pick-up,"2407 Carlton Way Macon, GA, 31204, USA",08/15/2020  11:57 AM,08/17/2020  10:25 AM,09/09/2020  09:57 AM,24.91666667
V,Archived,S-WASTE: Furniture/Appliances,"2533 English Ave Macon, GA, 31204, USA",08/15/2020  08:32 PM, ,08/17/2020  09:01 AM,1.520138889
,Archived,S-WASTE: Furniture/Appliances,"1045 Patterson St Macon GA 31204, United States",08/16/2020  08:21 PM,08/17/2020  09:53 AM,10/28/2020  12:02 PM,72.65347222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2511 Napier Ave Macon GA 31204, United States",08/16/2020  08:23 PM,08/17/2020  09:52 AM,09/14/2020  06:41 AM,28.42916667
V,Archived,S-WASTE: Illegal dumping,"2370 Ingleside Ave Macon, GA, 31204, USA",08/17/2020  03:29 AM,08/17/2020  09:51 AM,08/17/2020  09:51 AM,0.265277778
,Archived,ADS: Garbage Cart Replacement,"400-446 E Buford Rd Macon, GA, 31204, USA",08/17/2020  11:37 AM,09/22/2020  02:45 PM,11/09/2020  10:33 AM,83.95555556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"General Lee Rd & Malvern Hill Dr Macon, GA, 31204, USA",08/17/2020  11:37 AM,08/24/2020  11:59 AM,10/28/2020  10:29 AM,71.95277778
,Archived,P-WORKS: Pot hole,"500–534 Corbin Ave Macon GA 31204, United States",08/17/2020  12:19 PM,08/17/2020  12:28 PM,08/17/2020  03:34 PM,0.135416667
,Archived,S-WASTE: Animal - Dead Pickup Request,"3343 Shaw Dr Macon, GA, 31204, USA",08/17/2020  01:28 PM, ,08/21/2020  12:46 PM,3.970833333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2710 Pierce Dr N Macon, GA, 31204, USA",08/17/2020  02:08 PM,08/24/2020  11:40 AM,10/28/2020  10:27 AM,71.84652778
,Archived,ADS: Garbage Cart,"2440 Anthony Cir Macon, GA, 31206, USA",08/17/2020  02:30 PM, ,09/21/2020  01:00 PM,34.9375
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"3437-3499 Kingsbury Dr Macon, GA, 31204, USA",08/17/2020  07:21 PM,08/18/2020  07:18 AM,08/19/2020  06:58 AM,1.484027778
,Archived,Bike Lane ,"3373 Roff Ave Macon, GA, 31204, USA",08/17/2020  09:47 PM,08/20/2020  10:09 AM,01/25/2021  05:12 PM,160.8090278
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"633 Woodridge Dr Macon GA 31204, United States",08/18/2020  09:13 AM,08/24/2020  10:46 AM,08/28/2020  08:38 AM,9.975694444
,Archived,P-WORKS: Cut Right-Of-Way,"Hillandale Cir & Pierce Ave Macon, GA, 31204, USA",08/18/2020  09:27 AM,08/18/2020  09:27 AM,09/30/2020  08:19 AM,42.95277778
V,Archived,P-WORKS: Barrels/Cones,"2327 Ingleside Ave Macon, GA, 31204, USA",08/18/2020  10:18 AM,08/19/2020  07:16 AM,08/25/2020  06:05 AM,6.824305556
PH,Archived,BEAUTIFICATION: Tree - Down,"166 Lamar St Macon, GA, 31204, USA",08/18/2020  11:01 AM,08/24/2020  06:23 AM,09/17/2020  10:38 AM,29.98402778
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1869 Christian Ave Macon, GA, 31204, USA",08/18/2020  12:43 PM,08/24/2020  10:44 AM,10/28/2020  11:08 AM,70.93402778
PH,Archived,P-WORKS: Pot hole,"2161 Ferguson St Macon, GA, 31204, USA",08/18/2020  01:04 PM,08/18/2020  01:05 PM,08/18/2020  02:53 PM,0.075694444
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"186 Clisby Pl Macon, GA 31204, USA",08/18/2020  01:40 PM,08/24/2020  10:42 AM,10/28/2020  11:09 AM,70.89513889
PH,Archived,S-WASTE: Illegal dumping,"340 Rogers Pl Macon, GA 31204, USA",08/18/2020  03:16 PM,08/24/2020  10:40 AM,03/08/2021  03:15 PM,201.9993056
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"829 Ellenwood Cir W Macon, GA, 31204, USA",08/18/2020  08:25 PM,08/24/2020  10:37 AM,10/28/2020  04:22 PM,70.83125
,Archived,Damaged garbage cart removal,"633 Shadow Moss Dr Macon, GA, 31204, USA",08/19/2020  01:41 PM,08/20/2020  10:08 AM,09/18/2020  07:31 AM,29.74305556
,Archived,S-WASTE: Animal - Dead Pickup Request,"N Pierce Cir Macon, GA, 31204, USA",08/19/2020  05:35 PM, ,08/21/2020  12:51 PM,1.802777778
V,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"215 Pierce Ave Macon, GA, 31204, USA",08/19/2020  08:13 PM,08/20/2020  08:31 AM,10/22/2020  05:07 PM,63.87083333
V,Archived,BEAUTIFICATION: Tree - Bent - Leaning,"Ingleside Ave & Corbin Ave Macon, GA, 31204, USA",08/20/2020  09:30 AM,08/20/2020  09:30 AM,09/17/2020  10:49 AM,28.05486111
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2405 Anthony Cir Macon, GA, 31206, USA",08/20/2020  03:48 PM,08/24/2020  10:15 AM,10/28/2020  04:23 PM,69.02430556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2554 S Nancelon Cir Macon GA 31204, United States",08/20/2020  08:28 PM,08/24/2020  10:14 AM,10/28/2020  11:10 AM,68.6125
V,Archived,P-WORKS: Street/Asphalt,"2485 Ingleside Ave Macon, GA, 31204, USA",08/21/2020  09:18 AM,08/24/2020  06:11 AM,09/11/2020  07:24 AM,20.92083333
,Archived,P-WORKS: Litter,"3190 Mercer University Dr Macon GA 31204, United States",08/21/2020  12:31 PM,08/21/2020  04:56 PM,08/21/2020  04:56 PM,0.184027778
V,Archived,P-WORKS: Sidewalk,"2193 Vineville Ave Macon, GA, 31204, USA",08/21/2020  12:38 PM,08/24/2020  06:10 AM,12/14/2020  03:21 PM,115.1131944
V,Archived,ADS: Garbage Cart Replacement,"336 Buford Pl Macon, GA, 31204, USA",08/21/2020  12:50 PM, ,09/21/2020  12:30 PM,30.98611111
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"3487 Mckenzie Dr Macon, GA, 31204, USA",08/21/2020  02:42 PM,08/24/2020  09:57 AM,10/28/2020  11:10 AM,67.85277778
,Archived,P-WORKS: Pot hole,"2900–2902 King Alfred Dr Macon GA 31204, United States",08/21/2020  04:19 PM,08/24/2020  07:21 AM,08/24/2020  10:59 AM,2.777777778
,Archived,ADS: Garbage Cart Replacement,"510 Pinecrest Rd Macon, GA 31204, USA",08/21/2020  05:23 PM,09/22/2020  02:12 PM,11/09/2020  09:39 AM,79.67777778
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2782 Pinewood Dr Macon GA 31204, United States",08/22/2020  07:32 AM,08/24/2020  09:26 AM,10/28/2020  11:11 AM,67.15208333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2640 Stanislaus Cir Macon GA 31204, United States",08/22/2020  08:02 AM,08/24/2020  09:26 AM,10/28/2020  11:11 AM,67.13125
,Archived,ADS: Garbage Cart Replacement,"635 Woodridge Dr Macon, GA, 31204, USA",08/24/2020  06:37 AM, ,09/30/2020  01:52 PM,37.30208333
,Archived,S-WASTE: Illegal dumping,"Morgan Dr Macon, GA, 31204, USA",08/24/2020  03:02 PM,09/10/2020  08:55 AM,03/08/2021  03:15 PM,196.0090278
,Archived,P-WORKS: Cut Right-Of-Way,"Burton Ave Macon, GA, 31204, USA",08/24/2020  03:06 PM,08/24/2020  03:06 PM,11/02/2020  07:39 AM,69.68958333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2504 Nancelon Cir S Macon, GA, 31204, USA",08/24/2020  04:06 PM,09/29/2020  11:39 AM,10/28/2020  11:16 AM,64.79861111
,Archived,Content blocked by rejections,"892 Pierce Ave Macon GA 31204, United States",08/24/2020  05:54 PM,08/25/2020  02:16 PM,08/25/2020  02:17 PM,0.849305556
V,Archived,P-WORKS: Sidewalk,"145 Buckingham Pl Macon, GA, 31204, USA",08/25/2020  08:56 AM,08/25/2020  10:55 AM,10/14/2020  07:12 AM,49.92777778
V,Archived,ADS: Garbage Cart Replacement,"152 Hines Ter Macon, GA, 31204, USA",08/25/2020  10:36 AM,09/22/2020  03:10 PM,01/11/2021  08:54 AM,138.9291667
,Archived,P-WORKS: Street/Asphalt,"2618 Riverside Dr Macon, GA, 31204, USA",08/25/2020  11:16 AM,08/26/2020  12:17 PM,08/26/2020  04:40 PM,1.225
PH,Archived,S-WASTE: Illegal dumping,"Ferguson St & Lamar St Macon, GA, 31204, USA",08/25/2020  11:22 AM,09/08/2020  09:49 AM,09/08/2020  09:49 AM,13.93541667
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"170 Pierce Ave Macon, GA 31204, USA",08/25/2020  12:00 PM,09/21/2020  12:48 PM,10/28/2020  11:19 AM,63.97152778
,Archived,P-WORKS: Cut Right-Of-Way,"Hawkins Ave Macon, GA, 31204, USA",08/25/2020  01:09 PM,08/25/2020  01:10 PM,10/01/2020  04:34 PM,37.14236111
,Archived,ADS: Garbage Cart,"3529 Mckenzie Dr Macon, GA, 31204, USA",08/25/2020  05:25 PM,09/22/2020  03:04 PM,09/22/2020  03:04 PM,27.90208333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2093 E Napier Ave Macon GA 31204, United States",08/26/2020  05:42 AM,09/14/2020  06:44 AM,09/14/2020  06:45 AM,19.04375
,Archived,P-WORKS: Pot hole,"Crestline Dr Macon, GA, 31204, USA",08/26/2020  04:41 PM,08/26/2020  04:42 PM,08/26/2020  04:42 PM,0.000694444
,Archived,Tree fallen debris left,"432 Corbin Ave Macon, GA, 31204, USA",08/27/2020  08:33 AM,08/31/2020  09:22 AM,10/28/2020  11:24 AM,62.11875
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"2845-2899 Roy St Macon, GA, 31204, USA",08/27/2020  09:08 AM,08/27/2020  09:15 AM,08/28/2020  11:16 AM,1.088888889
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"700-898 Bartlett St Macon, GA, 31204, USA",08/27/2020  09:16 AM,09/09/2020  09:05 AM,01/14/2021  08:30 AM,139.9680556
,Archived,P-WORKS: Cut Right-Of-Way,"Railroad Ave Macon, GA, 31201, USA",08/27/2020  10:02 AM,08/27/2020  10:03 AM,12/09/2020  05:14 PM,104.3
,Archived,P-WORKS: Pot hole,"Roy St Macon, GA, 31204, USA",08/27/2020  10:21 AM,08/27/2020  10:21 AM,08/27/2020  04:42 PM,0.264583333
,Open,TRAFFIC ENG: Study Request,"Northbrook Ave Macon, GA, 31201, USA",08/27/2020  03:56 PM, , ,#VALUE!
V,Archived,P-WORKS: Pot hole,"135 Buckingham Pl Macon GA 31204, United States",08/27/2020  04:57 PM,08/31/2020  03:58 PM,08/31/2020  03:58 PM,3.959027778
,Open,TRAFFIC ENG: Study Request,"469 Rogers Ave Macon GA 31204, United States",08/27/2020  05:04 PM, , ,#VALUE!
PH,Acknowledged,ADS: Garbage Cart,"132 Culver St Macon, GA, 31204, USA",08/27/2020  10:34 PM,09/10/2020  11:04 AM, ,#VALUE!
V,Archived,S-WASTE: Furniture/Appliances,"255 Rogers Ave Macon, GA, 31204, USA",08/28/2020  09:35 AM,09/10/2020  08:49 AM,10/28/2020  12:07 PM,61.10555556
V,Archived,ADS: Garbage Missed Pick-up,"323 Buford Pl Macon, GA, 31204, USA",08/28/2020  09:39 AM,09/02/2020  12:36 PM,09/10/2020  07:22 AM,12.90486111
,Archived,ADS: Garbage Cart,"3465 Glynn Ave Macon, GA, 31204, USA",08/28/2020  09:41 AM, ,09/16/2020  09:30 AM,18.99236111
,Archived,ADS: Additional/Extra Garbage Cart,"1342 Macon Ave Macon, GA, 31204, USA",08/28/2020  09:53 AM,09/28/2020  03:51 PM,10/09/2020  01:58 PM,42.17013889
,Archived,P-WORKS: Graffiti removal,"1823-1841 Swan Dr Macon, GA, 31204, USA",08/28/2020  10:31 AM,09/01/2020  07:36 AM,09/01/2020  08:58 AM,3.935416667
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"Heron St & Mallard Ave Macon, GA, 31204, USA",08/28/2020  10:34 AM,08/28/2020  10:44 AM,08/28/2020  02:06 PM,0.147222222
,Archived,ADS: Garbage Cart Replacement,"2411 Kingsley Dr Macon, GA, 31204, USA",08/28/2020  11:29 AM,09/28/2020  03:40 PM,11/09/2020  09:40 AM,72.92430556
,Archived,ADS: Garbage Cart Replacement,"540 Pinecrest Rd Macon GA 31204, United States",08/28/2020  04:05 PM,09/28/2020  03:29 PM,11/09/2020  10:18 AM,72.75902778
,Archived,S-WASTE: Illegal dumping,"800–898 Carling Ave Macon 31201, United States",08/29/2020  10:11 AM,09/08/2020  09:46 AM,09/08/2020  09:46 AM,9.982638889
,Archived,S-WASTE: Illegal dumping,"1855 Chestnut St Macon, GA 31201, USA",08/29/2020  10:20 AM,09/15/2020  09:52 AM,04/12/2021  02:18 PM,226.1652778
,Archived,S-WASTE: Illegal dumping,"901–1099 Carling Ave Macon GA 31201, United States",08/29/2020  10:23 AM,09/08/2020  09:46 AM,09/08/2020  09:47 AM,9.975
,Archived,S-WASTE: Illegal dumping,"801–899 Carling Ave Macon 31201, United States",08/29/2020  11:51 AM,09/08/2020  09:45 AM,09/08/2020  09:48 AM,9.914583333
,Archived,S-WASTE: Illegal dumping,"801–899 Carling Ave Macon GA 31201, United States",08/29/2020  12:44 PM,09/08/2020  09:45 AM,09/08/2020  09:47 AM,9.877083333
,Archived,ADS: Recycling Missed Pick-up,"2740 Pinewood Dr Macon, GA, 31204, USA",08/29/2020  01:39 PM,08/31/2020  06:49 AM,09/09/2020  12:02 PM,10.93263889
V,Archived,S-WASTE: Illegal dumping,"2263 Vineville Ave Macon, GA, 31204, USA",08/30/2020  04:01 PM,09/15/2020  09:44 AM,03/08/2021  03:15 PM,189.9680556
PH,Archived,P-WORKS: Cut Right-Of-Way,"Forest Ave Macon, GA, 31201, USA",08/30/2020  06:59 PM,09/01/2020  07:36 AM,10/21/2020  05:08 PM,51.92291667
PH,Open,TRAFFIC ENG: Signal Timing,"333 Empire Ave Macon, GA, 31201, USA",08/30/2020  07:09 PM, , ,#VALUE!
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2354 Old Holton Rd Macon, GA, 31204, USA",08/30/2020  11:15 PM,09/15/2020  09:44 AM,10/28/2020  11:28 AM,58.50902778
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"1794-1798 Wren Ave Macon, GA, 31204, USA",08/31/2020  08:12 AM,08/31/2020  08:18 AM,08/31/2020  09:16 AM,0.044444444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"609 Wimbish Rd Macon GA 31210, United States",08/31/2020  09:47 AM,09/15/2020  09:43 AM,10/28/2020  11:29 AM,58.07083333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2721 Cowan Dr Macon, GA, 31204, USA",08/31/2020  11:06 AM,09/15/2020  09:43 AM,10/28/2020  11:29 AM,58.01597222
,Archived,S-WASTE: Animal - Dead Pickup Request,"3230 Ridgeland Ave Macon, GA, 31204, USA",08/31/2020  11:33 AM,09/04/2020  07:17 AM,09/04/2020  07:20 AM,3.824305556
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"379 Rogers Ave Macon, GA, 31204, USA",09/01/2020  12:38 AM,09/15/2020  09:42 AM,10/28/2020  11:30 AM,57.45277778
,Archived,ADS: Garbage Cart,"2581 Old Holton Rd Macon, GA, 31204, USA",09/01/2020  10:59 AM, ,09/30/2020  03:00 PM,29.16736111
,Archived,ADS: Recycling Cart,"2581 Old Holton Rd Macon, GA, 31204, USA",09/01/2020  11:06 AM,09/30/2020  02:59 PM,10/09/2020  02:02 PM,38.12222222
PH,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"1803 2nd Ave Macon, GA 31201, USA",09/01/2020  12:37 PM,09/03/2020  07:29 AM,09/24/2020  09:07 AM,22.85416667
V,Archived,P-WORKS: Sidewalk,"2385 Vineville Ave Macon GA 31204, United States",09/01/2020  12:46 PM,09/01/2020  03:09 PM,09/02/2020  05:25 PM,1.19375
,Archived,P-WORKS: Pot hole,"Bonnie Dr Macon, GA, 31204, USA",09/01/2020  03:52 PM,09/01/2020  03:52 PM,09/01/2020  03:52 PM,0
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"3493 Kingsbury Dr Macon, GA, 31204, USA",09/02/2020  06:51 AM,09/02/2020  06:52 AM,09/02/2020  06:56 AM,0.003472222
,Archived,ADS: Recycling Cart,"104 Village Ln Macon, GA, 31204, USA",09/02/2020  10:42 AM, ,10/10/2020  09:51 PM,38.46458333
,Archived,ADS: Garbage Cart Replacement,"104 Village Ln Macon, GA, 31204, USA",09/02/2020  10:44 AM,10/10/2020  09:50 PM,01/11/2021  08:52 AM,130.9222222
,Archived,ADS: Garbage Cart Replacement,"2884 Cherry Ave Macon, GA, 31204, USA",09/02/2020  11:26 AM, ,10/10/2020  09:45 PM,38.42986111
,Archived,ADS: Garbage Cart Replacement,"2860 Cherry Ave Macon, GA, 31204, USA",09/02/2020  11:27 AM,10/10/2020  09:44 PM,11/20/2020  07:48 AM,78.84791667
,Archived,S-WASTE: Garbage - Cart Retrieval,"2872 Cherry Ave Macon, GA, 31204, USA",09/02/2020  11:30 AM,09/08/2020  09:39 AM,09/08/2020  09:40 AM,5.923611111
,Archived,P-WORKS: Pot hole,"2743 Napier Ave Macon, GA, 31204, USA",09/02/2020  03:54 PM,09/02/2020  03:54 PM,09/02/2020  03:54 PM,0
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"186 Clisby Pl Macon, GA 31204, USA",09/03/2020  07:06 AM,09/15/2020  09:17 AM,09/15/2020  09:18 AM,12.09166667
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"186 Clisby Pl Macon, GA 31204, USA",09/03/2020  07:09 AM,09/15/2020  09:17 AM,10/28/2020  11:39 AM,55.1875
,Archived,P-WORKS: Cut Right-Of-Way,"Gwinette Dr & Pierce Ave Macon, GA, 31204, USA",09/03/2020  07:56 AM,09/03/2020  08:41 AM,11/05/2020  10:38 AM,63.1125
,Archived,ADS: Garbage Missed Pick-up,"2287 Wildwood Dr Macon, GA, 31204, USA",09/03/2020  08:17 AM,09/03/2020  12:50 PM,09/11/2020  06:25 AM,7.922222222
,Archived,P-WORKS: Cut Right-Of-Way,"Burrus Rd Macon, GA, 31204, USA",09/03/2020  10:59 AM,09/03/2020  11:13 AM,09/22/2020  09:32 AM,18.93958333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"Ridgeland Ave Macon, GA, 31204, USA",09/03/2020  02:56 PM,09/15/2020  09:16 AM,10/28/2020  11:39 AM,54.86319444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"Ridgeland Ave Macon, GA, 31204, USA",09/03/2020  02:59 PM,09/15/2020  09:16 AM,09/15/2020  09:16 AM,11.76180556
V,Archived,ADS: Garbage Missed Pick-up,"182 Pio Nono Ave Macon GA 31204, United States",09/03/2020  03:26 PM,09/04/2020  08:24 AM,10/28/2020  11:39 AM,54.84236111
V,Acknowledged,ADS: Garbage Cart Replacement,"2417 Clayton St Macon, GA, 31204, USA",09/03/2020  08:26 PM,10/11/2020  06:54 PM, ,#VALUE!
,Archived,ADS: Garbage Missed Pick-up,"674 Lee Rd Macon, GA, 31204, USA",09/04/2020  07:22 AM,09/04/2020  09:12 AM,09/16/2020  06:51 AM,11.97847222
V,Archived,ADS: Garbage Missed Pick-up,"264 Hines Terrace Macon, GA 31204, USA",09/04/2020  08:32 AM,09/04/2020  09:19 AM,09/16/2020  06:52 AM,11.93055556
,Archived,ADS: Garbage Cart Replacement,"2879 Pinewood Dr Macon GA 31204, United States",09/04/2020  09:59 AM,10/01/2020  11:24 AM,01/11/2021  09:38 AM,128.9854167
,Archived,ADS: Garbage Cart,"2834 Hillcrest Ave Macon, GA, 31204, USA",09/04/2020  11:05 AM, ,10/01/2020  11:22 AM,27.01180556
,Archived,ADS: Garbage Cart Replacement,"1349 Hillyer Ave Macon, GA, 31204, USA",09/04/2020  11:41 AM,10/11/2020  06:31 PM,12/18/2020  08:47 AM,104.8791667
,Archived,ADS: Recycling Missed Pick-up,"579 Janice Pl Macon GA 31204, United States",09/05/2020  09:17 AM,09/08/2020  07:28 AM,09/16/2020  06:43 AM,10.89305556
,Archived,P-WORKS: Cut Right-Of-Way,"2281 Kingsley Dr Macon, GA, 31204, USA",09/05/2020  01:49 PM,09/08/2020  07:51 AM,10/26/2020  01:45 PM,50.99722222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"566 Pinecrest Rd Macon, GA, 31204, USA",09/05/2020  02:30 PM,09/15/2020  09:14 AM,10/28/2020  11:42 AM,52.88333333
,Archived,S-WASTE: Illegal dumping,"2138 Old Holton Rd Macon, GA, 31204, USA",09/05/2020  02:42 PM,09/15/2020  09:13 AM,03/08/2021  03:15 PM,184.0229167
,Archived,P-WORKS: Cut Right-Of-Way,"Edna Place Rd Macon, GA, 31204, USA",09/05/2020  03:49 PM,09/08/2020  07:51 AM,10/22/2020  08:14 AM,46.68402778
,Archived,P-WORKS: Cut Right-Of-Way,"3200-3398 Toole Dr Macon, GA, 31204, USA",09/05/2020  04:12 PM,09/08/2020  07:51 AM,10/05/2020  08:32 AM,29.68055556
,Archived,ADS: Garbage Cart Replacement,"620 Shadow Moss Dr Macon, GA, 31204, USA",09/05/2020  05:53 PM,10/11/2020  07:43 PM,11/23/2020  10:47 AM,78.70416667
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"595 Pinecrest Rd Macon, GA, 31204, USA",09/05/2020  06:07 PM,09/15/2020  09:13 AM,10/28/2020  11:42 AM,52.73263889
,Archived,P-WORKS: Pot hole,"999-999 Key St Macon, GA, 31204, USA",09/06/2020  07:32 PM,09/08/2020  07:51 AM,09/08/2020  10:43 AM,1.632638889
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"145 Buckingham Pl Macon, GA, 31204, USA",09/07/2020  10:46 AM,09/15/2020  09:02 AM,10/28/2020  11:43 AM,51.03958333
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"178 Corbin Ave Macon, GA, 31204, USA",09/08/2020  06:12 AM,09/15/2020  08:50 AM,10/28/2020  11:45 AM,50.23125
V,Archived,S-WASTE: Animal - Dead Pickup Request,"2380 Ingleside Ave Macon, GA, 31204, USA",09/08/2020  08:57 AM,09/08/2020  08:57 AM,09/09/2020  03:34 PM,1.275694444
,Archived,S-WASTE: Animal - Dead Pickup Request,"St James Pl Macon, GA, 31204, USA",09/08/2020  09:46 AM,09/09/2020  03:36 PM,09/11/2020  08:11 AM,2.934027778
V,Archived,S-WASTE: Animal - Dead Pickup Request,"2380 Ingleside Ave Macon, GA, 31204, USA",09/08/2020  10:58 AM,09/09/2020  03:33 PM,09/09/2020  03:33 PM,1.190972222
,Archived,S-WASTE: Animal - Dead Pickup Request,"2739 Hillcrest Ave Macon, GA, 31204, USA",09/08/2020  11:45 AM,09/09/2020  03:33 PM,09/11/2020  08:14 AM,2.853472222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"3470 Glynn Ave Macon, GA, 31204, USA",09/08/2020  03:18 PM,09/15/2020  08:49 AM,10/28/2020  11:46 AM,49.85277778
,Archived,S-WASTE: Illegal dumping,"2901-2999 Hillcrest Ave Macon, GA, 31204, USA",09/08/2020  05:14 PM,09/15/2020  08:05 AM,03/09/2021  03:44 PM,181.9375
,Archived,P-WORKS: Right-of-Way,"2765 Forest Ridge Dr Macon GA 31204, United States",09/09/2020  01:10 AM,09/09/2020  04:52 AM,10/21/2020  07:11 AM,42.25069444
,Archived,S-WASTE: Furniture/Appliances,"843 Windsor Rd Macon, GA, 31204, USA",09/09/2020  07:45 AM,09/10/2020  08:45 AM,09/11/2020  08:13 AM,2.019444444
,Archived,S-WASTE: Illegal dumping,"3000-3098 Gordon St Macon, GA, 31204, USA",09/09/2020  08:51 AM,09/15/2020  08:00 AM,09/15/2020  08:03 AM,5.966666667
,Archived,S-WASTE: Furniture/Appliances,"1522 Florence Ave Macon, GA, 31204, USA",09/09/2020  03:43 PM,09/10/2020  08:43 AM,09/15/2020  07:58 AM,5.677083333
,Acknowledged,New Service,"2950 Castlewoods Dr Macon, GA, 31204, USA",09/09/2020  04:02 PM,09/10/2020  09:01 AM, ,#VALUE!
V,Archived,P-WORKS: Litter,"2626 Vineville Ave Macon GA 31204, United States",09/10/2020  01:09 PM,09/10/2020  01:17 PM,09/15/2020  01:16 PM,5.004861111
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"1701-1709 Swan Dr Macon, GA, 31204, USA",09/10/2020  03:36 PM,09/11/2020  08:39 AM,09/14/2020  07:52 AM,3.677777778
,Archived,CODE VIOLATION / TRASH & DEBRIS,"2734 Gwinette Dr Macon, GA, 31204, USA",09/10/2020  07:01 PM,09/11/2020  05:23 PM,09/15/2020  07:31 AM,4.520833333
V,Archived,ADS: Garbage Missed Pick-up,"191 Hines Terr Macon GA 31204, United States",09/11/2020  09:43 AM,09/14/2020  04:31 PM,09/23/2020  10:57 AM,12.05138889
V,Archived,ADS: Garbage Cart Replacement,"200–268 Corbin Ave Macon GA 31204, United States",09/11/2020  10:49 AM, ,02/11/2021  09:18 AM,152.9368056
,Archived,ADS: Garbage Cart Replacement,"2619 Suwanee Ave Macon, GA, 31204, USA",09/11/2020  11:32 AM, ,10/19/2020  12:25 PM,38.03680556
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"1765 Wren Ave Macon, GA, 31204, USA",09/11/2020  12:11 PM,09/11/2020  12:14 PM,09/14/2020  07:54 AM,2.821527778
,Archived,ADS: Garbage Cart,"3561 Carroll Ave Macon, GA, 31204, USA",09/11/2020  01:50 PM,09/18/2020  02:32 PM,09/18/2020  02:33 PM,7.029861111
,Archived,ADS: Garbage Cart Replacement,"2931 Pickett'S Rdg Macon, GA, 31204, USA",09/12/2020  07:23 AM,10/19/2020  12:22 PM,11/09/2020  10:30 AM,58.12986111
,Archived,P-WORKS: Street/Asphalt,"506 Double Oak Dr Macon, GA, 31204, USA",09/12/2020  11:02 AM,09/16/2020  09:39 AM,10/19/2020  04:51 PM,37.24236111
,Archived,ADS: Garbage Missed Pick-up,"2780 S Ellenwood Cir Macon GA 31204, United States",09/12/2020  11:14 AM,09/14/2020  04:49 PM,09/18/2020  07:52 AM,5.859722222
